# 时间(秒) 聚合器ID 旧应用ID->新应用ID 旧键值->新键值
2.000044448 247 0->2 0->931
2.000044472 109 0->0 0->862
2.000044472 256 0->1 0->881
2.000044472 69 0->2 0->932
2.000044496 48 0->2 0->933
2.000044520 90 0->0 0->863
2.000044520 66 0->1 0->882
2.000044520 136 0->2 0->934
2.000044544 203 0->2 0->935
2.000044568 112 0->0 0->864
2.000044568 257 0->1 0->883
2.000044568 133 0->2 0->936
2.000044592 253 0->2 0->937
2.000044616 87 0->0 0->865
2.000044616 145 0->1 0->884
2.000044616 130 0->2 0->938
2.000044640 60 0->2 0->939
2.000044664 115 0->0 0->866
2.000044664 250 0->1 0->885
2.000044664 194 0->2 0->940
2.000044688 63 0->2 0->941
2.000044712 269 0->0 0->867
2.000044712 54 0->1 0->886
2.000044712 182 0->2 0->942
2.000044736 259 0->2 0->943
2.000044760 118 0->0 0->868
2.000044760 151 0->1 0->887
2.000044760 170 0->2 0->944
2.000044784 72 0->2 0->945
2.000044808 268 0->0 0->869
2.000044808 154 0->1 0->888
2.000044808 158 0->2 0->946
2.000044832 75 0->2 0->947
2.000044856 121 0->0 0->870
2.000044856 157 0->1 0->889
2.000044856 146 0->2 0->948
2.000044880 197 0->2 0->949
2.000044904 84 0->0 0->871
2.000044904 42 0->1 0->890
2.000044904 134 0->2 0->950
2.000044928 191 0->2 0->951
2.000044952 124 0->0 0->872
2.000044952 160 0->1 0->891
2.000044952 122 0->2 0->952
2.000044976 185 0->2 0->953
2.000045000 81 0->0 0->873
2.000045000 163 0->1 0->892
2.000045000 110 0->2 0->954
2.000045024 179 0->2 0->955
2.000045048 78 0->0 0->874
2.000045048 209 0->1 0->893
2.000045048 98 0->2 0->956
2.000045072 173 0->2 0->957
2.000045096 266 0->0 0->875
2.000045096 30 0->1 0->894
2.000045096 86 0->2 0->958
2.000045120 167 0->2 0->959
2.000045144 262 0->0 0->876
2.000045144 172 0->1 0->895
2.000045144 74 0->2 0->960
2.000045168 161 0->2 0->961
2.000045192 265 0->0 0->877
2.000045192 178 0->1 0->896
2.000045192 49 0->2 0->962
2.000045216 155 0->2 0->963
2.000045240 283 0->0 0->878
2.000045240 9 0->1 0->897
2.000045240 34 0->2 0->964
2.000045264 149 0->2 0->965
2.000045288 56 0->0 0->879
2.000045288 199 0->1 0->898
2.000045288 153 0->2 0->966
2.000045312 143 0->2 0->967
2.000045336 123 0->0 0->880
2.000045336 224 0->1 0->899
2.000045336 169 0->2 0->968
2.000045360 137 0->2 0->969
2.000045384 289 0->0 0->881
2.000045384 221 0->1 0->900
2.000045384 171 0->2 0->970
2.000045408 131 0->2 0->971
2.000045432 43 0->0 0->882
2.000045432 205 0->1 0->901
2.000045432 217 0->2 0->972
2.000045456 125 0->2 0->973
2.000045480 135 0->0 0->883
2.000045480 211 0->1 0->902
2.000045480 225 0->2 0->974
2.000045504 119 0->2 0->975
2.000045528 62 0->0 0->884
2.000045528 353 0->1 0->903
2.000045528 213 0->2 0->976
2.000045552 113 0->2 0->977
2.000045576 286 0->0 0->885
2.000045576 258 0->1 0->904
2.000045576 290 0->2 0->978
2.000045600 107 0->2 0->979
2.000045624 254 0->0 0->886
2.000045624 356 0->1 0->905
2.000045624 186 0->2 0->980
2.000045648 101 0->2 0->981
2.000045672 46 0->0 0->887
2.000045672 264 0->1 0->906
2.000045672 180 0->2 0->982
2.000045696 95 0->2 0->983
2.000045720 292 0->0 0->888
2.000045720 359 0->1 0->907
2.000045720 174 0->2 0->984
2.000045744 89 0->2 0->985
2.000045768 37 0->0 0->889
2.000045768 270 0->1 0->908
2.000045768 2 0->2 0->986
2.000045792 83 0->2 0->987
2.000045816 10 0->0 0->890
2.000045816 362 0->1 0->909
2.000045816 5 0->2 0->988
2.000045840 11 0->2 0->989
2.000045864 298 0->0 0->891
2.000045864 276 0->1 0->910
2.000045864 8 0->2 0->990
2.000045888 14 0->2 0->991
2.000045912 25 0->0 0->892
2.000045912 365 0->1 0->911
2.000045912 310 0->2 0->992
2.000045936 17 0->2 0->993
2.000045960 27 0->0 0->893
2.000045960 282 0->1 0->912
2.000045960 313 0->2 0->994
2.000045984 20 0->2 0->995
2.000046008 304 0->0 0->894
2.000046008 368 0->1 0->913
2.000046008 316 0->2 0->996
2.000046032 23 0->2 0->997
2.000046056 13 0->0 0->895
2.000046056 288 0->1 0->914
2.000046056 337 0->2 0->998
2.000046080 177 0->2 0->999
2.000046104 165 0->0 0->896
2.000046104 371 0->1 0->915
2.000046128 183 0->2 0->1000
2.000046152 325 0->0 0->897
2.000046152 294 0->1 0->916
2.000046176 346 0->2 0->1001
2.000046200 141 0->0 0->898
2.000046200 175 0->1 0->917
2.000046224 195 0->2 0->1002
2.000046248 222 0->0 0->899
2.000046248 77 0->1 0->918
2.000046272 201 0->2 0->1003
2.000046296 4 0->0 0->900
2.000046296 71 0->1 0->919
2.000046320 252 0->2 0->1004
2.000046344 301 0->0 0->901
2.000046344 65 0->1 0->920
2.000046368 150 0->2 0->1005
2.000046392 335 0->0 0->902
2.000046392 59 0->1 0->921
2.000046416 340 0->2 0->1006
2.000046440 291 0->0 0->903
2.000046440 58 0->1 0->922
2.000046464 144 0->2 0->1007
2.000046488 373 0->0 0->904
2.000046488 55 0->1 0->923
2.000046512 138 0->2 0->1008
2.000046536 374 0->0 0->905
2.000046536 53 0->1 0->924
2.000046560 284 0->2 0->1009
2.000046584 323 0->0 0->906
2.000046584 297 0->1 0->925
2.000046608 61 0->2 0->1010
2.000046632 7 0->0 0->907
2.000046632 300 0->1 0->926
2.000046656 114 0->2 0->1011
2.000046680 326 0->0 0->908
2.000046680 132 0->1 0->927
2.000046704 64 0->2 0->1012
2.000046728 322 0->0 0->909
2.000046728 120 0->1 0->928
2.000046752 111 0->2 0->1013
2.000046776 307 0->0 0->910
2.000046776 287 0->1 0->929
2.000046800 67 0->2 0->1014
2.000046824 329 0->0 0->911
2.000046824 204 0->1 0->930
2.000046848 370 0->2 0->1015
2.000046872 319 0->0 0->912
2.000046872 296 0->1 0->931
2.000046896 285 0->2 0->1016
2.000046920 16 0->0 0->913
2.000046920 219 0->1 0->932
2.000046944 367 0->2 0->1017
2.000046968 332 0->0 0->914
2.000046968 231 0->1 0->933
2.000046992 279 0->2 0->1018
2.000047016 193 0->0 0->915
2.000047016 207 0->1 0->934
2.000047040 295 0->2 0->1019
2.000047064 281 0->0 0->916
2.000047064 202 0->1 0->935
2.000047112 159 0->0 0->917
2.000047112 189 0->1 0->936
2.000047160 343 0->0 0->918
2.000047160 196 0->1 0->937
2.000047208 129 0->0 0->919
2.000047208 229 0->1 0->938
2.000047256 22 0->0 0->920
2.000047256 1 0->1 0->939
2.000047304 147 0->0 0->921
2.000047304 216 0->1 0->940
2.000047352 243 0->0 0->922
2.000047352 28 0->1 0->941
2.000047400 117 0->0 0->923
2.000047400 24 0->1 0->942
2.000047448 251 0->0 0->924
2.000047448 338 0->1 0->943
2.000047496 349 0->0 0->925
2.000047496 341 0->1 0->944
2.000047544 350 0->0 0->926
2.000047544 40 0->1 0->945
2.000047592 218 0->0 0->927
2.000047592 19 0->1 0->946
2.000047640 220 0->0 0->928
2.000047640 344 0->1 0->947
2.000047688 0 0->0 0->929
2.000047688 240 0->1 0->948
2.000047736 215 0->0 0->930
2.000047736 52 0->1 0->949
2.000047784 230 0->0 0->931
2.000047784 31 0->1 0->950
2.000047832 232 0->0 0->932
2.000047832 246 0->1 0->951
2.000047880 6 0->0 0->933
2.000047880 68 0->1 0->952
2.000047928 233 0->0 0->934
2.000047928 80 0->1 0->953
2.000047976 12 0->0 0->935
2.000047976 92 0->1 0->954
2.000048024 18 0->0 0->936
2.000048024 104 0->1 0->955
2.000048072 212 0->0 0->937
2.000048072 116 0->1 0->956
2.000048120 236 0->0 0->938
2.000048120 128 0->1 0->957
2.000048168 15 0->0 0->939
2.000048168 140 0->1 0->958
2.000048216 184 0->0 0->940
2.000048216 152 0->1 0->959
2.000048264 235 0->0 0->941
2.000048264 164 0->1 0->960
2.000048312 239 0->0 0->942
2.000048312 176 0->1 0->961
2.000048360 241 0->0 0->943
2.000048360 188 0->1 0->962
2.000048408 36 0->0 0->944
2.000048408 127 0->1 0->963
2.000048456 245 0->0 0->945
2.000048456 260 0->1 0->964
2.000048504 247 0->0 0->946
2.000048504 263 0->1 0->965
2.000048552 48 0->0 0->947
2.000048552 200 0->1 0->966
2.000048600 203 0->0 0->948
2.000048600 256 0->1 0->967
2.000048648 253 0->0 0->949
2.000048648 66 0->1 0->968
2.000048696 60 0->0 0->950
2.000048696 257 0->1 0->969
2.000048744 63 0->0 0->951
2.000048744 145 0->1 0->970
2.000048792 259 0->0 0->952
2.000048792 250 0->1 0->971
2.000048840 72 0->0 0->953
2.000048840 54 0->1 0->972
2.000048888 75 0->0 0->954
2.000048888 151 0->1 0->973
2.000048936 197 0->0 0->955
2.000048936 154 0->1 0->974
2.000048984 191 0->0 0->956
2.000048984 157 0->1 0->975
2.000049032 185 0->0 0->957
2.000049032 42 0->1 0->976
2.000049080 179 0->0 0->958
2.000049080 160 0->1 0->977
2.000049128 173 0->0 0->959
2.000049128 163 0->1 0->978
2.000049176 167 0->0 0->960
2.000049176 209 0->1 0->979
2.000049224 161 0->0 0->961
2.000049224 30 0->1 0->980
2.000049272 155 0->0 0->962
2.000049272 172 0->1 0->981
2.000049320 149 0->0 0->963
2.000049320 178 0->1 0->982
2.000049368 143 0->0 0->964
2.000049368 9 0->1 0->983
2.000049416 137 0->0 0->965
2.000049416 199 0->1 0->984
2.000049464 131 0->0 0->966
2.000049464 224 0->1 0->985
2.000049512 125 0->0 0->967
2.000049512 221 0->1 0->986
2.000049560 119 0->0 0->968
2.000049560 205 0->1 0->987
2.000049608 113 0->0 0->969
2.000049608 211 0->1 0->988
2.000049656 107 0->0 0->970
2.000049656 353 0->1 0->989
2.000049704 101 0->0 0->971
2.000049704 258 0->1 0->990
2.000049752 95 0->0 0->972
2.000049752 356 0->1 0->991
2.000049800 89 0->0 0->973
2.000049800 264 0->1 0->992
2.000049848 83 0->0 0->974
2.000049848 359 0->1 0->993
2.000049896 11 0->0 0->975
2.000049896 270 0->1 0->994
2.000049944 14 0->0 0->976
2.000049944 362 0->1 0->995
2.000049992 17 0->0 0->977
2.000049992 276 0->1 0->996
2.000050040 20 0->0 0->978
2.000050040 365 0->1 0->997
2.000050088 23 0->0 0->979
2.000050088 282 0->1 0->998
2.000050136 177 0->0 0->980
2.000050136 368 0->1 0->999
2.000050184 183 0->0 0->981
2.000050184 288 0->1 0->1000
2.000050232 346 0->0 0->982
2.000050232 371 0->1 0->1001
2.000050280 195 0->0 0->983
2.000050280 294 0->1 0->1002
2.000050328 201 0->0 0->984
2.000050328 175 0->1 0->1003
2.000050376 252 0->0 0->985
2.000050376 77 0->1 0->1004
2.000050424 150 0->0 0->986
2.000050424 71 0->1 0->1005
2.000050472 340 0->0 0->987
2.000050472 65 0->1 0->1006
2.000050520 144 0->0 0->988
2.000050520 59 0->1 0->1007
2.000050568 138 0->0 0->989
2.000050568 58 0->1 0->1008
2.000050600 55 0->2 0->1020
2.000050616 284 0->0 0->990
2.000050616 373 0->1 0->1009
2.000050624 291 0->2 0->1021
2.000050648 53 0->2 0->1022
2.000050664 61 0->0 0->991
2.000050664 374 0->1 0->1010
2.000050672 335 0->2 0->1023
2.000050696 297 0->2 0->1024
2.000050712 114 0->0 0->992
2.000050712 323 0->1 0->1011
2.000050720 301 0->2 0->1025
2.000050744 300 0->2 0->1026
2.000050760 64 0->0 0->993
2.000050760 7 0->1 0->1012
2.000050768 4 0->2 0->1027
2.000050792 132 0->2 0->1028
2.000050808 111 0->0 0->994
2.000050808 326 0->1 0->1013
2.000050816 222 0->2 0->1029
2.000050840 120 0->2 0->1030
2.000050856 67 0->0 0->995
2.000050856 322 0->1 0->1014
2.000050864 141 0->2 0->1031
2.000050888 287 0->2 0->1032
2.000050904 370 0->0 0->996
2.000050904 307 0->1 0->1015
2.000050912 325 0->2 0->1033
2.000050936 204 0->2 0->1034
2.000050952 285 0->0 0->997
2.000050952 329 0->1 0->1016
2.000050960 165 0->2 0->1035
2.000050984 296 0->2 0->1036
2.000051000 367 0->0 0->998
2.000051000 319 0->1 0->1017
2.000051008 13 0->2 0->1037
2.000051032 219 0->2 0->1038
2.000051048 279 0->0 0->999
2.000051048 16 0->1 0->1018
2.000051056 304 0->2 0->1039
2.000051080 231 0->2 0->1040
2.000051096 295 0->0 0->1000
2.000051096 332 0->1 0->1019
2.000051104 337 0->2 0->1041
2.000051128 207 0->2 0->1042
2.000051144 193 0->0 0->1001
2.000051144 27 0->1 0->1020
2.000051152 316 0->2 0->1043
2.000051176 202 0->2 0->1044
2.000051192 281 0->0 0->1002
2.000051192 25 0->1 0->1021
2.000051200 313 0->2 0->1045
2.000051224 189 0->2 0->1046
2.000051240 159 0->0 0->1003
2.000051240 298 0->1 0->1022
2.000051248 310 0->2 0->1047
2.000051272 196 0->2 0->1048
2.000051288 343 0->0 0->1004
2.000051288 10 0->1 0->1023
2.000051296 8 0->2 0->1049
2.000051320 229 0->2 0->1050
2.000051336 129 0->0 0->1005
2.000051336 37 0->1 0->1024
2.000051344 5 0->2 0->1051
2.000051368 1 0->2 0->1052
2.000051384 22 0->0 0->1006
2.000051384 292 0->1 0->1025
2.000051392 2 0->2 0->1053
2.000051416 216 0->2 0->1054
2.000051432 147 0->0 0->1007
2.000051432 46 0->1 0->1026
2.000051440 174 0->2 0->1055
2.000051464 28 0->2 0->1056
2.000051480 243 0->0 0->1008
2.000051480 254 0->1 0->1027
2.000051488 180 0->2 0->1057
2.000051512 24 0->2 0->1058
2.000051528 117 0->0 0->1009
2.000051528 286 0->1 0->1028
2.000051536 186 0->2 0->1059
2.000051560 338 0->2 0->1060
2.000051576 251 0->0 0->1010
2.000051576 62 0->1 0->1029
2.000051584 290 0->2 0->1061
2.000051608 341 0->2 0->1062
2.000051624 349 0->0 0->1011
2.000051624 135 0->1 0->1030
2.000051632 213 0->2 0->1063
2.000051656 40 0->2 0->1064
2.000051672 350 0->0 0->1012
2.000051672 43 0->1 0->1031
2.000051680 225 0->2 0->1065
2.000051704 19 0->2 0->1066
2.000051720 218 0->0 0->1013
2.000051720 289 0->1 0->1032
2.000051728 217 0->2 0->1067
2.000051752 344 0->2 0->1068
2.000051768 220 0->0 0->1014
2.000051768 123 0->1 0->1033
2.000051776 171 0->2 0->1069
2.000051800 240 0->2 0->1070
2.000051816 0 0->0 0->1015
2.000051816 56 0->1 0->1034
2.000051824 169 0->2 0->1071
2.000051848 52 0->2 0->1072
2.000051864 215 0->0 0->1016
2.000051864 283 0->1 0->1035
2.000051872 153 0->2 0->1073
2.000051896 31 0->2 0->1074
2.000051912 230 0->0 0->1017
2.000051912 265 0->1 0->1036
2.000051920 34 0->2 0->1075
2.000051944 246 0->2 0->1076
2.000051960 232 0->0 0->1018
2.000051960 262 0->1 0->1037
2.000051968 49 0->2 0->1077
2.000051992 68 0->2 0->1078
2.000052008 6 0->0 0->1019
2.000052008 266 0->1 0->1038
2.000052016 74 0->2 0->1079
2.000052040 80 0->2 0->1080
2.000052056 233 0->0 0->1020
2.000052056 78 0->1 0->1039
2.000052064 86 0->2 0->1081
2.000052088 92 0->2 0->1082
2.000052104 12 0->0 0->1021
2.000052104 81 0->1 0->1040
2.000052112 98 0->2 0->1083
2.000052136 104 0->2 0->1084
2.000052152 18 0->0 0->1022
2.000052152 124 0->1 0->1041
2.000052160 110 0->2 0->1085
2.000052184 116 0->2 0->1086
2.000052200 212 0->0 0->1023
2.000052200 84 0->1 0->1042
2.000052208 122 0->2 0->1087
2.000052232 128 0->2 0->1088
2.000052248 236 0->0 0->1024
2.000052248 121 0->1 0->1043
2.000052256 134 0->2 0->1089
2.000052280 140 0->2 0->1090
2.000052296 15 0->0 0->1025
2.000052296 268 0->1 0->1044
2.000052304 146 0->2 0->1091
2.000052328 152 0->2 0->1092
2.000052344 184 0->0 0->1026
2.000052344 118 0->1 0->1045
2.000052352 158 0->2 0->1093
2.000052376 164 0->2 0->1094
2.000052392 235 0->0 0->1027
2.000052392 269 0->1 0->1046
2.000052400 170 0->2 0->1095
2.000052424 176 0->2 0->1096
2.000052440 239 0->0 0->1028
2.000052440 115 0->1 0->1047
2.000052448 182 0->2 0->1097
2.000052472 188 0->2 0->1098
2.000052488 241 0->0 0->1029
2.000052488 87 0->1 0->1048
2.000052496 194 0->2 0->1099
2.000052520 127 0->2 0->1100
2.000052536 36 0->0 0->1030
2.000052536 112 0->1 0->1049
2.000052544 130 0->2 0->1101
2.000052568 260 0->2 0->1102
2.000052584 245 0->0 0->1031
2.000052584 90 0->1 0->1050
2.000052592 133 0->2 0->1103
2.000052616 263 0->2 0->1104
2.000052632 247 0->0 0->1032
2.000052632 109 0->1 0->1051
2.000052640 136 0->2 0->1105
2.000052664 200 0->2 0->1106
2.000052680 48 0->0 0->1033
2.000052680 271 0->1 0->1052
2.000052688 69 0->2 0->1107
2.000052712 256 0->2 0->1108
2.000052728 203 0->0 0->1034
2.000052728 106 0->1 0->1053
2.000052736 139 0->2 0->1109
2.000052760 66 0->2 0->1110
2.000052776 253 0->0 0->1035
2.000052776 272 0->1 0->1054
2.000052784 142 0->2 0->1111
2.000052808 257 0->2 0->1112
2.000052824 60 0->0 0->1036
2.000052824 103 0->1 0->1055
2.000052832 51 0->2 0->1113
2.000052856 145 0->2 0->1114
2.000052872 63 0->0 0->1037
2.000052872 93 0->1 0->1056
2.000052880 57 0->2 0->1115
2.000052904 250 0->2 0->1116
2.000052920 259 0->0 0->1038
2.000052920 100 0->1 0->1057
2.000052928 148 0->2 0->1117
2.000052952 54 0->2 0->1118
2.000052968 72 0->0 0->1039
2.000052968 96 0->1 0->1058
2.000052976 248 0->2 0->1119
2.000053000 151 0->2 0->1120
2.000053016 75 0->0 0->1040
2.000053016 97 0->1 0->1059
2.000053024 39 0->2 0->1121
2.000053048 154 0->2 0->1122
2.000053064 197 0->0 0->1041
2.000053064 274 0->1 0->1060
2.000053072 45 0->2 0->1123
2.000053096 157 0->2 0->1124
2.000053112 191 0->0 0->1042
2.000053112 94 0->1 0->1061
2.000053120 206 0->2 0->1125
2.000053144 42 0->2 0->1126
2.000053160 185 0->0 0->1043
2.000053160 275 0->1 0->1062
2.000053168 242 0->2 0->1127
2.000053192 160 0->2 0->1128
2.000053208 179 0->0 0->1044
2.000053208 91 0->1 0->1063
2.000053216 244 0->2 0->1129
2.000053240 163 0->2 0->1130
2.000053256 173 0->0 0->1045
2.000053256 99 0->1 0->1064
2.000053264 33 0->2 0->1131
2.000053288 209 0->2 0->1132
2.000053304 167 0->0 0->1046
2.000053304 88 0->1 0->1065
2.000053312 166 0->2 0->1133
2.000053336 30 0->2 0->1134
2.000053352 161 0->0 0->1047
2.000053352 102 0->1 0->1066
2.000053360 21 0->2 0->1135
2.000053384 172 0->2 0->1136
2.000053400 155 0->0 0->1048
2.000053400 85 0->1 0->1067
2.000053408 238 0->2 0->1137
2.000053432 178 0->2 0->1138
2.000053448 149 0->0 0->1049
2.000053448 277 0->1 0->1068
2.000053456 190 0->2 0->1139
2.000053480 9 0->2 0->1140
2.000053496 143 0->0 0->1050
2.000053496 82 0->1 0->1069
2.000053504 226 0->2 0->1141
2.000053528 199 0->2 0->1142
2.000053544 137 0->0 0->1051
2.000053544 278 0->1 0->1070
2.000053552 223 0->2 0->1143
2.000053576 224 0->2 0->1144
2.000053592 131 0->0 0->1052
2.000053592 79 0->1 0->1071
2.000053600 227 0->2 0->1145
2.000053624 221 0->2 0->1146
2.000053640 125 0->0 0->1053
2.000053640 105 0->1 0->1072
2.000053648 208 0->2 0->1147
2.000053672 205 0->2 0->1148
2.000053688 119 0->0 0->1054
2.000053688 76 0->1 0->1073
2.000053696 447 0->2 0->1149
2.000053720 211 0->2 0->1150
2.000053736 113 0->0 0->1055
2.000053736 108 0->1 0->1074
2.000053744 352 0->2 0->1151
2.000053768 353 0->2 0->1152
2.000053784 107 0->0 0->1056
2.000053784 73 0->1 0->1075
2.000053792 255 0->2 0->1153
2.000053816 258 0->2 0->1154
2.000053832 101 0->0 0->1057
2.000053832 280 0->1 0->1076
2.000053840 355 0->2 0->1155
2.000053864 356 0->2 0->1156
2.000053880 95 0->0 0->1058
2.000053880 70 0->1 0->1077
2.000053888 261 0->2 0->1157
2.000053912 264 0->2 0->1158
2.000053928 89 0->0 0->1059
2.000053928 181 0->1 0->1078
2.000053936 358 0->2 0->1159
2.000053960 359 0->2 0->1160
2.000053976 83 0->0 0->1060
2.000053976 187 0->1 0->1079
2.000053984 267 0->2 0->1161
2.000054008 270 0->2 0->1162
2.000054024 11 0->0 0->1061
2.000054024 26 0->1 0->1080
2.000054032 361 0->2 0->1163
2.000054056 362 0->2 0->1164
2.000054072 14 0->0 0->1062
2.000054072 29 0->1 0->1081
2.000054080 273 0->2 0->1165
2.000054104 276 0->2 0->1166
2.000054120 17 0->0 0->1063
2.000054120 32 0->1 0->1082
2.000054128 364 0->2 0->1167
2.000054152 365 0->2 0->1168
2.000054168 20 0->0 0->1064
2.000054168 35 0->1 0->1083
2.000054176 38 0->2 0->1169
2.000054216 282 0->0 0->1065
2.000054216 23 0->1 0->1084
2.000054224 41 0->2 0->1170
2.000054264 368 0->0 0->1066
2.000054264 177 0->1 0->1085
2.000054272 198 0->2 0->1171
2.000054312 288 0->0 0->1067
2.000054312 183 0->1 0->1086
2.000054320 192 0->2 0->1172
2.000054360 371 0->0 0->1068
2.000054360 346 0->1 0->1087
2.000054368 126 0->2 0->1173
2.000054408 294 0->0 0->1069
2.000054408 195 0->1 0->1088
2.000054416 210 0->2 0->1174
2.000054456 175 0->0 0->1070
2.000054456 201 0->1 0->1089
2.000054464 293 0->2 0->1175
2.000054504 77 0->0 0->1071
2.000054504 252 0->1 0->1090
2.000054512 44 0->2 0->1176
2.000054552 71 0->0 0->1072
2.000054552 150 0->1 0->1091
2.000054560 47 0->2 0->1177
2.000054600 65 0->0 0->1073
2.000054600 340 0->1 0->1092
2.000054608 50 0->2 0->1178
2.000054648 59 0->0 0->1074
2.000054648 144 0->1 0->1093
2.000054656 55 0->2 0->1179
2.000054696 58 0->0 0->1075
2.000054696 138 0->1 0->1094
2.000054704 53 0->2 0->1180
2.000054744 373 0->0 0->1076
2.000054744 284 0->1 0->1095
2.000054752 297 0->2 0->1181
2.000054792 374 0->0 0->1077
2.000054792 61 0->1 0->1096
2.000054800 300 0->2 0->1182
2.000054840 323 0->0 0->1078
2.000054840 114 0->1 0->1097
2.000054848 132 0->2 0->1183
2.000054888 7 0->0 0->1079
2.000054888 64 0->1 0->1098
2.000054896 120 0->2 0->1184
2.000054936 326 0->0 0->1080
2.000054936 111 0->1 0->1099
2.000054944 287 0->2 0->1185
2.000054984 322 0->0 0->1081
2.000054984 67 0->1 0->1100
2.000054992 204 0->2 0->1186
2.000055032 307 0->0 0->1082
2.000055032 370 0->1 0->1101
2.000055040 296 0->2 0->1187
2.000055080 329 0->0 0->1083
2.000055080 285 0->1 0->1102
2.000055088 219 0->2 0->1188
2.000055128 319 0->0 0->1084
2.000055128 367 0->1 0->1103
2.000055136 231 0->2 0->1189
2.000055176 16 0->0 0->1085
2.000055176 279 0->1 0->1104
2.000055224 332 0->0 0->1086
2.000055224 295 0->1 0->1105
2.000055272 27 0->0 0->1087
2.000055272 193 0->1 0->1106
2.000055320 25 0->0 0->1088
2.000055320 281 0->1 0->1107
2.000055368 298 0->0 0->1089
2.000055368 159 0->1 0->1108
2.000055416 10 0->0 0->1090
2.000055416 343 0->1 0->1109
2.000055464 37 0->0 0->1091
2.000055464 129 0->1 0->1110
2.000055512 292 0->0 0->1092
2.000055512 22 0->1 0->1111
2.000055560 46 0->0 0->1093
2.000055560 147 0->1 0->1112
2.000055608 254 0->0 0->1094
2.000055608 243 0->1 0->1113
2.000055656 286 0->0 0->1095
2.000055656 117 0->1 0->1114
2.000055704 62 0->0 0->1096
2.000055704 251 0->1 0->1115
2.000055752 135 0->0 0->1097
2.000055752 349 0->1 0->1116
2.000055800 43 0->0 0->1098
2.000055800 350 0->1 0->1117
2.000055848 289 0->0 0->1099
2.000055848 218 0->1 0->1118
2.000055896 123 0->0 0->1100
2.000055896 220 0->1 0->1119
2.000055944 56 0->0 0->1101
2.000055944 0 0->1 0->1120
2.000055992 283 0->0 0->1102
2.000055992 215 0->1 0->1121
2.000056040 265 0->0 0->1103
2.000056040 230 0->1 0->1122
2.000056088 262 0->0 0->1104
2.000056088 232 0->1 0->1123
2.000056136 266 0->0 0->1105
2.000056136 6 0->1 0->1124
2.000056184 78 0->0 0->1106
2.000056184 233 0->1 0->1125
2.000056232 81 0->0 0->1107
2.000056232 12 0->1 0->1126
2.000056280 124 0->0 0->1108
2.000056280 18 0->1 0->1127
2.000056328 84 0->0 0->1109
2.000056328 212 0->1 0->1128
2.000056376 121 0->0 0->1110
2.000056376 236 0->1 0->1129
2.000056424 268 0->0 0->1111
2.000056424 15 0->1 0->1130
2.000056472 118 0->0 0->1112
2.000056472 184 0->1 0->1131
2.000056520 269 0->0 0->1113
2.000056520 235 0->1 0->1132
2.000056568 115 0->0 0->1114
2.000056568 239 0->1 0->1133
2.000056616 87 0->0 0->1115
2.000056616 241 0->1 0->1134
2.000056664 112 0->0 0->1116
2.000056664 36 0->1 0->1135
2.000056712 90 0->0 0->1117
2.000056712 245 0->1 0->1136
2.000056760 109 0->0 0->1118
2.000056760 247 0->1 0->1137
2.000056808 271 0->0 0->1119
2.000056808 48 0->1 0->1138
2.000056856 106 0->0 0->1120
2.000056856 203 0->1 0->1139
2.000056904 272 0->0 0->1121
2.000056904 253 0->1 0->1140
2.000056952 103 0->0 0->1122
2.000056952 60 0->1 0->1141
2.000057000 93 0->0 0->1123
2.000057000 63 0->1 0->1142
2.000057048 100 0->0 0->1124
2.000057048 259 0->1 0->1143
2.000057096 96 0->0 0->1125
2.000057096 72 0->1 0->1144
2.000057144 97 0->0 0->1126
2.000057144 75 0->1 0->1145
2.000057192 274 0->0 0->1127
2.000057192 197 0->1 0->1146
2.000057240 94 0->0 0->1128
2.000057240 191 0->1 0->1147
2.000057288 275 0->0 0->1129
2.000057288 185 0->1 0->1148
2.000057336 91 0->0 0->1130
2.000057336 179 0->1 0->1149
2.000057384 99 0->0 0->1131
2.000057384 173 0->1 0->1150
2.000057432 88 0->0 0->1132
2.000057432 167 0->1 0->1151
2.000057480 102 0->0 0->1133
2.000057480 161 0->1 0->1152
2.000057528 85 0->0 0->1134
2.000057528 155 0->1 0->1153
2.000057576 277 0->0 0->1135
2.000057576 149 0->1 0->1154
2.000057624 82 0->0 0->1136
2.000057624 143 0->1 0->1155
2.000057672 278 0->0 0->1137
2.000057672 137 0->1 0->1156
2.000057720 79 0->0 0->1138
2.000057720 131 0->1 0->1157
2.000057768 105 0->0 0->1139
2.000057768 125 0->1 0->1158
2.000057816 76 0->0 0->1140
2.000057816 119 0->1 0->1159
2.000057864 108 0->0 0->1141
2.000057864 113 0->1 0->1160
2.000057912 73 0->0 0->1142
2.000057912 107 0->1 0->1161
2.000057960 280 0->0 0->1143
2.000057960 101 0->1 0->1162
2.000058008 70 0->0 0->1144
2.000058008 95 0->1 0->1163
2.000058056 181 0->0 0->1145
2.000058056 89 0->1 0->1164
2.000058104 187 0->0 0->1146
2.000058104 83 0->1 0->1165
2.000058152 26 0->0 0->1147
2.000058152 11 0->1 0->1166
2.000058200 29 0->0 0->1148
2.000058200 14 0->1 0->1167
2.000058248 32 0->0 0->1149
2.000058248 17 0->1 0->1168
2.000058296 35 0->0 0->1150
2.000058296 20 0->1 0->1169
2.000058344 23 0->0 0->1151
2.000058344 282 0->1 0->1170
2.000058392 177 0->0 0->1152
